id,name,jurisdiction_id
12067,Sozialgericht Landshut,92
49699,Klinikum Nürnberg,92
49613,Klinikum Main-Spessart,92
49377,Krankenhaus Düren gem. GmbH,2
9463,Universität Hohenheim,91
7086,Amt Geltinger Bucht,11
49560,Krankenhaus Weilheim,92
3288,Kommunalverwaltung Haan,2
49557,Klinikum Landsberg am Lech,92
49463,Kreisklinik St. Elisabeth,92
4102,Gesundheitsamt Kreis Viersen,2
4649,Landwirtschaftskammer Rheinland-Pfalz,6
9000,Pädagogische Hochschule Weingarten,91
16889,Mediadesign Hochschule,4
8999,Pädagogische Hochschule Schwäbisch Gmünd,91
49552,Heidekreis-Klinikum GmbH Krankenhaus Walsrode,93
5204,Amt Löcknitz-Penkun,7
4447,Technische Hochschule Bingen,6
15053,Landkreis Elbe-Elster - Gesundheitsamt,3
49472,Klinikum Neumarkt,92
37929,Brüder Grimm-Schule (Meerbusch),2
48860,Friedrich-Ludwig-Jahn-Gymnasium (Greifswald),7
7618,Städtisches Klinikum Dessau,13
17411,Stadtwerke Landshut,92
13711,FQA Kreisfreie Stadt Landshut,92
49142,Vereinigte Bonner Wohnungsbau AG,2
14012,Industrie- und Handelskammer Heidenheim / Ostwürttemberg,91
7803,Polizeiinspektion Rostock,7
15905,Deutsche Stiftung Denkmalschutz,1
2589,Eichendorff Kolleg Geilenkirchen Staatliches Institut für spätausgesiedelte Abiturienten,2
14099,Jobcenter Pankow,1
12121,Universität Bamberg (Otto-Friedrich-Universität),92
16887,DHGS Deutsche Hochschule für Gesundheit und Sport,4
7208,"Landesbetrieb für Küstenschutz, Nationalpark und Meeresschutz des Landes Schleswig-Holstein",11
16962,Hochschule für Finanzen Rheinland-Pfalz,6
440,Flugmedizinisches Institut der Luftwaffe,1
10491,Stadt Seelze,93
14421,Landesbetrieb  Bau- und Liegenschaftsmanagement Sachsen-Anhalt,13
16882,Evangelische Hochschule Nürnberg,92
4914,Verbandsgemeindeverwaltung Hagenbach,6
8248,Gemeinde Gingen an der Fils,91
13951,"Kommunaler Sozialverband Sachsen
Fachdienst 350",89
49124,Stadt Karlsruhe - Sozial- und Jugendbehörde,91
9477,Verband Region Rhein-Neckar,91
19677,Stadt Helmbrechts - Landkreis Hof-,92
40922,Anne-Frank-Gymnasium (Halver),2
16489,Grünflächenamt Frankfurt am Main,94
39421,Regenbogenschule - (Halver),2
936,Wasser- und Schifffahrtsamt Tönning,1
9320,Stadt Niederstetten,91
2427,Amtsgericht Schwelm,2
10488,Stadt Schneverdingen,93
49269,Agentur für Innovation in der Cybersicherheit GmbH,1
3050,Schulamt für den Kreis Herford,2
12903,Landesversorgungsamt und Hessische Ämter für Versorgung und Soziales,94
547,Hauptzollamt Erfurt,1
11529,Gemeinde Eching - Landkreis Landshut-,92
4104,Gesundheitsamt Kreis Wesel,2
14956,Landratsamt Berchtesgadener Land - Gesundheitsamt,92
7733,Kunsthochschule für Medien Köln,2
20611,Gemeinde Laufach - Landkreis Aschaffenburg-,92
3788,Amtsgericht Mitte,4
4566,Johannes Gutenberg-Universität Mainz,6
9081,Staatliches Rechnungsprüfungsamt Freiburg,91
40885,Max-Planck-Gymnasium (Dortmund),2
3198,Kommunalverwaltung Lemgo,2
10284,"Niedersächsisches Landesamt für Soziales, Jugend und Familie",93
49255,Ordnungsamt der Stadt Recklinghausen,2
14308,Agentur für Arbeit Hannover,1
3266,Kommunalverwaltung Hückelhoven,2
15023,Landratsamt Neu-Ulm - Öffentlicher Gesundheitsdienst,92
19159,Amt für Mobilität Rostock,7
3870,Hochschule für Technik und Wirtschaft Berlin,4
3837,Deutsches Institut für Bautechnik,4
3874,Investitionsbank Berlin,4
14213,Jobcenter Unstrut-Hainich-Kreis,1
48854,Landeshauptstadt München - Kreisverwaltungsreferat (KVR) - Hauptabteilung III - Gewerbeangelegenheiten Temporäre Verkehrsanordnungen Servicebüro - Bau & Straßennutzung,92
14186,Jobcenter Region Hannover,1
14321,Agentur für Arbeit Köln,1
15083,Stadt Leipzig - Gesundheitsamt,89
10468,Stadt Laatzen,93
9266,Stadt Ladenburg,91
18871,Schule am Schloss (Berlin),4
9520,Gemeinde Bad Soden am Taunus,94
14789,Landkreis Harburg - Gesundheitsamt,93
19030,Freie Waldorfschule Kreuzberg (Berlin),4
35649,Grundschule Vahrendorf (Rosengarten),93
16893,Frankfurt School of Finance & Management,94
8878,Kommunikations- und Informationszentrum Universität Ulm Universität Ulm,91
9011,Polizeipräsidium Ludwigsburg,91
14326,Agentur für Arbeit Leipzig,1
49205,Stadtkasse in Kiel,11
18019,Ausländerbehörde 32-15 Stadt Duisburg,2
14465,Universitätsbibliothek Johann Christian Senckenberg,94
27820,Kath. Freie Mädchenschule Grundschule Klösterle (Ravensburg),91
32115,Private Mädchenrealschule St. Josef (Hanau),94
4863,Universität Trier,6
14782,Landkreis Hameln-Pyrmont - Gesundheitsamt,93
7119,Amt Oldenburg-Land,11
14705,Bochum-Gelsenkirchener Straßenbahnen AG,2
14880,Kreisausschuß des Lahn-Dill-Kreises - Gesundheitsamt,94
16982,International Psychoanalytic University Berlin,4
3627,Brandenburgisches Landesamt für Denkmalpflege und Archäologisches Landesmuseum,3
16529,Gemeinde Hötensleben,13
7645,Verbandsgemeinde Obere Aller - Verbandsgemeindebürgermeister Frank Frenkel,13
16516,Polizeidirektion Göttingen,93
16669,Regierungspräsidium Darmstadt - Abteilung Arbeitsschutz und Umwelt Frankfurt,94
26853,IB Berufliche Schulen Ulm (Ulm),91
16911,Staatliches Schulamt in der Stadt Nürnberg,92
27502,Kurpfalz-Realschule (Schriesheim),91
15254,Kreis Stormarn - Veterinärwesen und Lebensmittelüberwachung,11
9328,Stadt Offenburg,91
4284,Jobcenter EU-aktiv Kreis Euskirchen,1
12124,Universität Würzburg (Julius-Maximilians-Universität),92
12120,Universität Augsburg,92
18945,Georg-Büchner-Gymnasium (Berlin),4
11178,Bayerische Staatsforsten,92
16124,Feuer- und Rettungswache Lippstadt,2
16880,Zeppelin Universität,91
17173,Polizeidirektion Braunschweig,93
16925,WHU - Otto Beisheim School of Management,6
9848,Gemeinde Schwalbach am Taunus,94
28207,Wilhelm-Maier-Schule Gemeinschaftsschule Obereisesheim (Neckarsulm),91
14747,Landeszentrale für politische Bildung Schleswig-Holstein,11
48958,Amt für Recht und Versicherungen Bonn,2
2384,"Amtsgericht Köln / Nebenstelle Köln (Freiwillige Gerichtsbarkeits sachen,Gerichtskasse)",2
43880,Gymnasium Mainz-Oberstadt (55131 Mainz),6
49177,VEBEG GmbH,1
7913,Amtsgericht Tauberbischofsheim,91
14882,Kreisausschuss Marburg-Biedenkopf - Fachbereich Gesundheitsamt,94
49261,Landeskonferenz der Rektoren und Präsidenten der Berliner Hochschulen,4
47322,"Lessing-Gymnasium, Norderstedt, Gymnasium für Jungen und Mädchen (Norderstedt)",11
3770,Vertretung des Landes Brandenburg beim Bund,3
14256,Agentur für Arbeit Ahlen – Münster,1
14270,Agentur für Arbeit Bochum,1
14283,Agentur für Arbeit Duisburg,1
14271,Agentur für Arbeit Bonn,1
14269,Agentur für Arbeit Bielefeld,1
14371,Agentur für Arbeit Solingen-Wuppertal,1
11086,Agentur für Arbeit Nürnberg,1
14282,Agentur für Arbeit Dresden,1
14289,Agentur für Arbeit Essen,1
14281,Agentur für Arbeit Dortmund,1
14292,Agentur für Arbeit Frankfurt a. M.,1
14284,Agentur für Arbeit Düsseldorf,1
19401,Stadt Wertingen - Landkreis Dillingen a.d.Donau-,92
11085,Agentur für Arbeit München,1
19448,Gemeinde Nersingen - Landkreis Neu-Ulm-,92
14036,Familienkasse Nordrhein-Westfalen Nord,1
15135,Zweckverband Staatliche weiterführende Schulen im Südosten des Landkreises München,92
16138,Zweckverband go.Rheinland,2
49011,Helmholtz-Zentrum Potsdam  Deutsches GeoForschungsZentrum GFZ,3
2595,Hochschule für Polizei und öffentliche Verwaltung Nordrhein-Westfalen,2
6819,Gemeindeverwaltung Eching,92
49137,Umweltamt Landkreis Leipzig,89
74,Bundeskanzler-Willy-Brandt-Stiftung,1
8971,Mahngericht Amtsgericht Stuttgart,91
5117,Landesbeauftragte zur Aufarbeitung der Folgen der kommunistischen Diktatur (LAkD),3
13572,Industrie- und Handelskammer Münster / Nord-Westfalen,2
7480,Magdeburg - Amt für Brand- und Katastrophenschutz - Feuerwache Nord und Tagesdienst,13
16087,Generaldirektion Handel,107
34542,Abendschulen Marburg (Marburg),94
999,Zollfahndungsamt Stuttgart,1
43178,Berufsbildende Schule Technik (56073 Koblenz),6
996,Zollfahndungsamt Hamburg,1
17018,Amt für Brand- und Zivilschutz Saarbrücken,9
31864,Krautgartenschule -Im Sampel- (Mainz-Kostheim),94
28134,Inselschule Zizishausen Grundschule (Nürtingen),91
48319,Staatliche Grundschule Am Kieselbach Kieselbach (Krayenberggemeinde),10
17913,Landratsamt Ebersberg Ausländeramt,92
42020,Realschule Fahrn (Duisburg),2
43906,Grundschule Drais (55127 Mainz),6
39597,Grundschule Eiserfeld (Siegen),2
48645,Grundschule am Rittergut Staatliche Grundschule Knau (Neustadt an der Orla),10
21674,Gymnasium Rahlstedt (Hamburg),5
27405,Grundschule Sexau (Sexau),91
48535,Oskar-Gründler-Gymnasium Staatliches Gymnasium Gebesee (Gebesee),10
28283,Adolph-Blankenhorn-Schule Gemeinschaftsschule (Müllheim),91
41788,Gymnasium Wilnsdorf (Wilnsdorf),2
39631,Gem. Grundschule Wilnsdorf (Wilnsdorf),2
3514,Kommunalverwaltung Schmallenberg,2
8784,Generalstaatsanwaltschaft Stuttgart,91
15164,Landeselternausschuss Berlin,4
7135,Amt Trave-Land,11
48633,"Heinrich-Mann-Gymnasium Erfurt Staatliches Gymnasium ""Zur Himmelspforte"" (Erfurt)",10
43875,Rabanus-Maurus-Gymnasium (55118 Mainz),6
42526,Grundschule Alftal (54538 Kinderbeuern),6
18923,Willi-Graf-Gymnasium (Berlin),4
10098,Einheitsgemeinde Krummhörn,93
16869,MSH Medical School Hamburg,5
3203,Kommunalverwaltung Dörentrup,2
11600,Gemeinde Feldafing - Landkreis Starnberg-,92
20021,Stadt Gunzenhausen - Landkreis Weißenburg-Gunzenhausen-,92
40957,Priv. Gymnasium der Benediktiner (Meschede),2
14690,NRW.Urban Service GmbH,2
8750,Gemeinde Willstätt,91
10496,Stadt Sulingen,93
3953,Stiftung Zentral- und Landesbibliothek Berlin,4
14897,"Kreisverwaltung Germersheim - FB 43 Gesundheit, Verbraucherschutz",6
49258,Schulamt in der Hansestadt Lübeck,11
13724,FQA Landkreis Miesbach,92
4099,Gesundheitsamt Solingen,2
48755,Elisabeth-Gymnasium Eisenach Staatliches Gymnasium (Eisenach),10
3743,Oberverwaltungsgericht Berlin-Brandenburg,4
14364,Agentur für Arbeit Rostock,1
14373,Agentur für Arbeit Stralsund,1
17882,Landratsamt Bamberg Ausländeramt,92
730,Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie - Hans-Knöll-Institut e.V.,1
584,"Heinrich-Pette-Institut, Leibniz-Institut für Experimentelle Virologie",1
5326,"Eppelborn, Gemeinde",9
40474,Bischöfl. St. Hildegardis-Gym Duisburg (Duisburg),2
8055,Gemeinde Baienfurt,91
17023,Rieden am Forrgensee,92
30248,Torhorst-Gesamtschule mit gymnasialer Oberstufe (Oranienburg),3
30257,"Gymnasium ""Friedlieb Ferdinand Runge"" (Oranienburg)",3
30256,Havelschule Oranienburg (Oranienburg),3
44830,Sächsisches Landesgymnasium Sankt Afra Hochbegabtenförderung (Meißen),89
40249,Priv. Mädchenrealschule St. Ursula (Monschau),2
27117,Mädchengymnasium St.Agnes (Stuttgart),91
30253,Louise-Henriette-Gymnasium Oranienburg (Oranienburg),3
16720,Bezirksregierung Köln - Kreisverwaltung Heinsberg Immissionsschutz,2
30255,Jean-Clermont-Oberschule Sachsenhausen (Oranienburg),3
5074,P + R-Betriebsgesellschaft mbH Hamburg,5
18372,Freie Schule am Mauerpark  (Berlin),4
34489,Grundschule Michelbach (Marburg),94
21361,Deutsche Rentenversicherung Braunschweig-Hannover (in Hannover),93
15022,Landratsamt Günzburg - Gesundheitsamt,92
34535,Freie Waldorfschule Marburg (Marburg),94
26859,Gymnasium St. Hildegard Kath. Freie Mädchenschule (Ulm),91
32312,Marienschule (Offenbach am Main),94
28926,Private Mädchenrealschule St. Gertrudis (Ellwangen (Jagst)),91
16920,Alanus Hochschule für Kunst und Gesellschaft,2
10705,Gemeinde Neukieritzsch,89
14964,Landratsamt Garmisch-Partenkirchen - Gesundheitsamt Garmisch-Partenkirchen,92
31897,Metropolitan School Frankfurt (Frankfurt am Main),94
43146,Katholische Berufsbildende Schule Mainz (55116 Mainz),6
20594,Gemeinde Kirchseeon - Landkreis Ebersberg-,92
9130,Stadt Achern,91
13663,"Landratsamt Karlsruhe – Amt für Straßenverkehr, Ordnung und Recht - Heimaufsicht",91
17067,BahnflächenEntwicklungsGesellschaft Nordrhein-Westfalen mbH,2
17650,Stadtwerke Havelberg,13
3772,Verwaltungsgericht Frankfurt (Oder),3
17868,Landratsamt Hof Ausländeramt,92
31036,Karl-von-Ibell-Schule (Frankfurt am Main),94
14406,DSW21 Dortmunder Stadtwerke,2
16030,Europäisches Institut für Gleichstellungsfragen,107
3466,Kommunalverwaltung Wachtberg,2
15711,Grünheide (Mark),3
4400,Amtsgericht Mainz,6
15154,Landesamt für Verfassungsschutz Sachsen,89
918,Wasser- und Schifffahrtsamt Hannoversch Münden,1
17677,Stadtwerke Neumünster (SWN),11
21823,Oberschule an der Kurt-Schumacher-Allee (Bremen),12
14315,Agentur für Arbeit Iserlohn,1
19441,Gemeinde Wasserburg - Landkreis Lindau (Bodensee)-,92
7771,Landesamt für Steuern Rheinland-Pfalz,6
49176,Landesbeauftragter des Freistaats Thüringen zur Aufarbeitung der SED-Diktatur,10
18136,Landratsamt Sömmerda Ausländerbehörde,10
9091,Staatliches Schulamt Heilbronn,91
49211,Aggerverband (Körperschaft des öffentlichen Rechts),2
5515,Wahlen - Nohfelden,9
7949,Finanzamt Freiburg-Land,91
4667,Polizeidirektion Kaiserslautern,6
48915,"Landratsamt Schmalkalden-Meiningen, Fachdienst Brand-, Katastrophenschutz und Rettungsdienst",10
16387,Verwaltungsgericht Chemnitz,89
18053,Stadt Remscheid Ausländerbehörde,2
6409,KLMW - Eigenbetrieb kommunales Liegenschaftsmanagement - Amt 75 - St. Wendel,9
10227,Landgericht Göttingen,93
10044,Einheitsgemeinde Bohmte,93
49264,Kommission für Anlagensicherheit,1
46653,"Grundschule ""Am Eichenwald"" (Havelberg)",13
16818,Technikakademie  der Stadt Braunschweig,93
4338,Landeswahlamt Hamburg,5
7418,Hansestadt Havelberg,13
20396,Stadt Havelberg,13
20829,Gemeinde Röhrmoos - Landkreis Dachau-,92
43824,Grundschule Minfeld (76872 Minfeld),6
904,Wasserstraßen- und Schifffahrtsamt Berlin,1
5262,Der/die Präsident/in des Landtages Mecklenburg-Vorpommern,7
48204,Staatliche Grundschule Ludwig Bechstein Bad Liebenstein (Bad Liebenstein),10
7216,Landgericht Kiel,11
15694,Finsterwalde,3
7246,Stadt Quickborn,11
49147,Amt für öffentliche Ordnung Reutlingen,91
3331,Kommunalverwaltung Sonsbeck,2
46496,"Grundschule ""Staßfurter Höhe"" (Aschersleben)",13
13474,Apothekerkammer Hessen,94
13541,Rechtsanwaltskammer Düsseldorf,2
8330,Gemeinde Horgenzell,91
18701,Freie Montessori Schule Köpenick (Berlin),4
19579,Gemeinde Walsdorf - Landkreis Bamberg-,92
49253,Gebäudewirtschaft Mainz,6
9582,Gemeinde Edertal,94
2609,Finanzamt Bonn-Innenstadt,2
3555,Kommunalverwaltung Lippetal,2
6748,Amt für Soziale Dienste Bremen Sozialzentrum 6 - Hemelingen/ Osterholz,12
3143,Verwaltung Schloß Brühl,2
18477,Wald-Grundschule (Berlin),4
2983,Der Landrat als Kreispolizeibehörde Lippe,2
8037,Gemeinde Argenbühl,91
11059,Stadt Wilsdruff,89
32155,Gutenbergschule Wiesbaden (Wiesbaden),94
4546,Gutachterausschuss für Grundstückswerte für den Bereich der Stadt Ludwigshafen am Rhein,6
46156,"Sekundarschule ""Albert Schweitzer"" (Naumburg (Saale))",13
8588,Gemeinde Rudersberg,91
19383,Stadt Stadtbergen - Landkreis Augsburg-,92
18214,Umweltamt Landkreis Rostock,7
13372,Nord-Ostsee Sparkasse,11
10326,Samtgemeinde Bruchhausen-Vilsen,93
14107,Jobcenter Bitburg-Prüm,1
13257,Sparkasse Hilden-Ratingen-Velbert,2
13370,Förde Sparkasse,11
14290,Agentur für Arbeit Flensburg,1
2991,Der Landrat als Kreispolizeibehörde Rhein-Kreis Neuss,2
14153,Jobcenter Neuwied,1
3125,Staatsanwaltschaft Duisburg,2
31097,Hildegardisschule (Rüdesheim am Rhein),94
49189,Wasserschutzpolizei - Wache Bonn,2
2875,Landesbetrieb Mess- und Eichwesen NRW Betriebsstelle Eichamt Bielefeld,2
38361,Gem. Grundschule Eitorf (Eitorf),2
15132,Verwaltungsgericht Hamburg,5
40935,Carolus-Magnus-Gymnasium (Marsberg),2
17328,Amtsgericht Stralsund,7
938,Wasser- und Schifffahrtsamt Uelzen,1
6777,Hochschule für Öffentliche Verwaltung Bremen,12
13619,Apothekerkammer Thüringen,10
929,Wasser- und Schifffahrtsamt Donau MDK,1
39724,St.-Laurentius-Schule (Wuppertal),2
10388,Samtgemeinde Niedernwöhren,93
13582,Industrie- und Handelskammer Regensburg,92
15250,Kreis Rendsburg-Eckernförde - Veterinär- und Lebensmittelaufsicht,11
49017,Landgericht Frankfurt (Main),94
43044,Grundschule St. Christophorus (54687 Arzfeld),6
14460,Ruhr-Universität Bochum. Universitätsbibliothek,2
40940,Friedrich-Harkort-Schule (Herdecke),2
13073,Sparkasse Erlangen,92
14984,Landratsamt Amberg-Sulzbach - Gesundheitsamt,92
43275,Ernst-Ludwig-Schule Grundschule (67549 Worms),6
7215,Landgericht Itzehoe,11
13097,Sparkasse Nürnberg,92
5061,Stadt Zossen,3
40545,Städtisches Ganztagsgymnasium (Wuppertal),2
41950,Städt. Gesamtschule Barmen (Wuppertal),2
49140,DEG - Deutsche Investitions- und Entwicklungsgesellschaft mbH,1
9800,Gemeinde Oestrich-Winkel,94
9092,Staatliches Schulamt Karlsruhe,91
17012,Rheingau-Taunus-Kreis - Gesundheitsamt,94
49222,Forstamt Grunewald,4
7457,Die Beauftragte des Landes Sachsen-Anhalt zur Aufarbeitung der SED-Diktatur,13
13204,Sparkasse Osnabrück,93
3858,Finanzamt Wedding,4
8404,Gemeinde Langenargen,91
15183,Niedersächsische Landeswahlleiterin,93
14408,Landesregulierungsbehörde Baden-Württemberg,91
49214,Untere Bauaufsichtsbehörde - Saarlouis,9
13285,Sparkasse Witten,2
10306,Samtgemeinde Amelinghausen,93
17294,Amtsgericht Hanau,94
16811,Pfaffenhofen a.d. Ilm,92
5419,"Losheim am See, Gemeinde",9
914,Wasser- und Schifffahrtsamt Oder-Havel,1
18397,Otto-Wels-Grundschule (Berlin),4
5278,ARD ZDF Deutschlandradio Beitragsservice,1
8847,Jobcenter Landkreis Karlsruhe,1
49171,Studierendenwerk Greifswald,7
13744,FQA Landkreis Amberg-Sulzbach,92
3793,Amtsgericht Tempelhof-Kreuzberg,4
49165,"Amt für Ernährung, Landwirtschaft und Forsten Karlstadt",92
3501,Kommunalverwaltung Kreuztal,2
27287,Lilienhof-Schule Sonderpädagogisches Bildungs- und Beratungszentrum Förderschwerpunkt Lernen (Staufen im Breisgau),91
3223,Kommunalverwaltung Hövelhof,2
40711,Priv. Bischöfliches Pius-Gymnasium (Aachen),2
10456,Stadt Garbsen,93
20435,Stadt Schönebeck (Elbe),13
3431,Kommunalverwaltung Gummersbach,2
10031,Einheitsgemeinde Bad Rothenfelde,93
3224,Kommunalverwaltung Delbrück,2
16323,Vermögen und Bau Baden-Württemberg Amt Karlsruhe,91
9209,Stadt Furtwangen im Schwarzwald,91
29644,Adolf-Rehn-Schule Grundschule (Altdorf),91
13043,Sparkasse Zollernalb,91
3511,Kommunalverwaltung Finnentrop,2
774,Nationaler Normenkontrollrat,1
13337,Sparkasse Vorderpfalz,6
12999,Kreissparkasse Göppingen,91
5168,Stadt Putbus,7
17041,"Regierungspräsidium Darmstadt - Abteilung II - Gesundheit, Integration, Ausländerwesen",94
4912,Verbandsgemeindeverwaltung Göllheim,6
49208,Bergamt Südbayern,92
6178,"Ministerium für Soziales, Gesundheit, Frauen und Familie - Anlaufstelle für ehemalige Heimkinder",9
49207,Wupperverband,2
3517,Kommunalverwaltung Wickede (Ruhr),2
4454,Fachhochschule Trier,6
3560,Kommunalverwaltung Anröchte,2
3558,Kommunalverwaltung Ense,2
9261,Stadt Kraichtal,91
12059,"Oberste Baubehörde im Bayerischen Staatsministerium des Innern, für Bau und Verkehr",92
17007,Hochschule der bildenden Künste Essen,2
4687,Polizeiinspektion Bad Kreuznach,6
4753,Polizeipräsidium Mainz,6
4682,Polizeiinspektion Alzey,6
17193,Polizeiwache Worms-Pfeddersheim,6
4693,Polizeiinspektion Bingen,6
29453,Grundschule Oos (Baden-Baden),91
30235,"EXIN-Förderschule Zehdenick Schule mit dem sonderpädagogischen Förderschwerpunkt ""geistige Entwicklung"" (Zehdenick)",3
47818,"Stadtschule Travemünde, Grundschule der Hansestadt Lübeck in Lübeck (Lübeck, Hansestadt)",11
4369,Kreis Warendorf,2
6592,Continentale Betriebskrankenkasse,1
16864,Polizeipräsidium Mittelhessen,94
18082,Kreisverwaltung Donnersbergkreis Ausländerbehörde,6
6660,Amtsgericht Bremerhaven,12
390,Deutsches Museum,92
47414,Immanuel-Kant-Schule (Neumünster),11
26634,Uhland-Schule Grundschule (Wannweil),91
8725,Gemeinde Wannweil,91
27765,Eichendorff-Realschule (Reutlingen),91
16715,Bezirksregierung Köln - Stadt Köln Immissionsschutz,2
13367,Stadtsparkasse Dessau,13
30286,"Gymnasium ""Alexander S. Puschkin"" Hennigsdorf (Hennigsdorf)",3
907,Wasserstraßen- und Schifffahrtsamt Braunschweig,1
19547,Gemeinde Poppenricht - Landkreis Amberg-Sulzbach-,92
12118,Technische Hochschule Ingolstadt,92
12034,Landgericht Ansbach,92
3396,Kommunalverwaltung Westerkappeln,2
49136,Kulturamt Düsseldorf,2
13261,Sparkasse KölnBonn,2
16038,Europäischer Bürgerbeauftragte,107
48832,Bundespolizeirevier Bonn,1
112,Bundespolizeidirektion Sankt Augustin,1
15959,Stadt Pegnitz,92
15938,hamburg.de GmbH & Co. KG,5
47062,Freie Waldorfschule Eckernförde (Eckernförde),11
577,Hauptzollamt Stuttgart,1
14204,Jobcenter Stadt Kaiserslautern,1
7256,Stadt Uetersen,11
18920,Fichtenberg-Oberschule (Berlin),4
18070,Kreis Heinsberg Der Landrat Ordnungsamt/Ausländerbehörde,2
10870,"Sächsische Bildungsagentur, Regionalstelle Dresden",89
5295,"Bexbach, Stadt",9
3559,Kommunalverwaltung Bad Sassendorf,2
11997,Jobcenter Landkreis Regensburg,1
5235,Amt Neubukow-Salzhaff,7
9013,Polizeipräsidium Offenburg,91
10395,Samtgemeinde Oldendorf,93
19104,Schule am grünen Grund (Berlin),4
32862,Bergiusschule (Frankfurt am Main),94
16379,Oberverwaltungsgericht Niedersachsen,93
21352,Bürgerbeauftragter der Bayerischen Staatsregierung,92
9307,Stadt Nagold,91
18159,Jugendanstalt Hameln,93
2360,Amtsgericht Gütersloh,2
4969,Verbandsgemeindeverwaltung Pellenz,6
16390,Schleswig-Holsteinisches Verwaltungsgericht,11
2964,Landgericht Kleve,2
10230,Landgericht Lüneburg,93
13533,Apothekerkammer Westfalen-Lippe,2
6109,Straßenverkehrsamt - Landkreis St. Wendel,9
